Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1226099,"Signaling by FGFR in disease",7,82,0.00540077718500955,0.13095097279135826,0.7108294006562516,52,99,0.007032248898991334,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-2029983;R-HSA-2023455;R-HSA-2023451;R-HSA-5655262;R-HSA-5655263;R-HSA-5654748;R-HSA-5655233;R-HSA-5655247;R-HSA-5655244;R-HSA-5655245;R-HSA-5655243;R-HSA-2067713;R-HSA-5655240;R-HSA-5655241;R-HSA-5655285;R-HSA-5655295;R-HSA-5655290;R-HSA-5655289;R-HSA-5655270;R-HSA-5655268;R-HSA-5655269;R-HSA-2012074;R-HSA-5655266;R-HSA-2029992;R-HSA-2012073;R-HSA-5655278;R-HSA-2029988;R-HSA-2029989;R-HSA-5655277;R-HSA-2029984;R-HSA-8853319;R-HSA-5655315;R-HSA-8853313;R-HSA-5655326;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-8853320;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-2077424;R-HSA-2077420;R-HSA-5655343;R-HSA-8851710;R-HSA-5655339"
R-HSA-2559580,"Oxidative Stress Induced Senescence",9,114,0.007508397549891326,0.13457989284195948,0.7108294006562516,24,40,0.0028413126864611452,9606,Homo sapiens,"CDKN2A;E2F1;HIST1H3H;FOS","","R-HSA-182594;R-HSA-6804998;R-HSA-3240787;R-HSA-6804996;R-HSA-3222546;R-HSA-3229138;R-HSA-3209111;R-HSA-6804879;R-HSA-3209114;R-HSA-3240765;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3222593;R-HSA-3223200;R-HSA-450292;R-HSA-450325;R-HSA-3222533;R-HSA-3240295;R-HSA-3240777;R-HSA-9645672;R-HSA-3240783;R-HSA-3240782;R-HSA-3229102"
R-HSA-453274,"Mitotic G2-G2/M phases",15,214,0.014094711190146875,0.13989042277315067,0.7108294006562516,53,80,0.0056826253729222904,9606,Homo sapiens,"CCNA2;CCNB2;CCNB1;CENPF;E2F1;CDK1;MYBL2;NEK2;HMMR;FOXM1;AURKA","","R-HSA-380294;R-HSA-170116;R-HSA-380303;R-HSA-170126;R-HSA-170131;R-HSA-380311;R-HSA-8853405;R-HSA-8854044;R-HSA-8854041;R-HSA-380455;R-HSA-187937;R-HSA-170153;R-HSA-8853419;R-HSA-170158;R-HSA-170156;R-HSA-8853429;R-HSA-170161;R-HSA-4086410;R-HSA-187959;R-HSA-170044;R-HSA-8853444;R-HSA-170055;R-HSA-4088441;R-HSA-4088439;R-HSA-170057;R-HSA-4088309;R-HSA-4088306;R-HSA-4088307;R-HSA-4088305;R-HSA-3000319;R-HSA-4088298;R-HSA-170070;R-HSA-8852306;R-HSA-4088299;R-HSA-2574845;R-HSA-170072;R-HSA-3000310;R-HSA-4088162;R-HSA-170076;R-HSA-2574840;R-HSA-170087;R-HSA-4088024;R-HSA-4088152;R-HSA-170084;R-HSA-170088;R-HSA-4088141;R-HSA-380272;R-HSA-4088134;R-HSA-69754;R-HSA-4088130;R-HSA-69756;R-HSA-380283;R-HSA-8853496"
R-HSA-8963678,"Intestinal lipid absorption",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,3,3,2.1309845148458588E-4,9606,Homo sapiens,"NPC1L1","","R-HSA-265456;R-HSA-265443;R-HSA-265545"
R-HSA-9632693,"Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-9630795;R-HSA-9630792"
R-HSA-8853333,"Signaling by FGFR2 fusions",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FGFR2","","R-HSA-8853319;R-HSA-8853313"
R-HSA-205017,"NFG and proNGF binds to p75NTR",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,2,2,1.4206563432305724E-4,9606,Homo sapiens,"NGFR","","R-HSA-193653;R-HSA-193642"
R-HSA-9630750,"Evasion of Oncogene Induced Senescence Due to p16INK4A Defects",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-9630795;R-HSA-9630792"
R-HSA-9632700,"Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,1,1,7.103281716152862E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9630795"
R-HSA-5619071,"Defective SLC22A12 causes renal hypouricemia 1 (RHUC1)",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,1,1,7.103281716152862E-5,9606,Homo sapiens,"SLC22A12","","R-HSA-5625210"
R-HSA-9630794,"Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,1,1,7.103281716152862E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9630795"
R-HSA-176034,"Interactions of Tat with host cellular proteins",1,3,1.9758940920766647E-4,0.1421658801312503,0.7108294006562516,1,2,1.4206563432305724E-4,9606,Homo sapiens,"TAT","","R-HSA-167234"
R-HSA-190377,"FGFR2b ligand binding and activation",2,14,9.220839096357768E-4,0.16117746709408354,0.7216282855073612,2,3,2.1309845148458588E-4,9606,Homo sapiens,"FGFR2","","R-HSA-190260;R-HSA-190408"
R-HSA-210747,"Regulation of gene expression in early pancreatic precursor cells",2,14,9.220839096357768E-4,0.16117746709408354,0.7216282855073612,3,6,4.2619690296917176E-4,9606,Homo sapiens,"PDX1","","R-HSA-210769;R-HSA-210773;R-HSA-210780"
R-HSA-2995383,"Initiation of Nuclear Envelope (NE) Reformation",3,27,0.0017783046828689982,0.16154910013625345,0.7216282855073612,1,7,4.972297201307004E-4,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-9624800"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",5,57,0.003754198774945663,0.17004463301099537,0.7216282855073612,5,25,0.0017758204290382155,9606,Homo sapiens,"TTR;RBP1;RDH16","","R-HSA-2453876;R-HSA-2453863;R-HSA-2454081;R-HSA-2453855;R-HSA-74843"
R-HSA-913709,"O-linked glycosylation of mucins",6,73,0.004808008957386551,0.17392440756389171,0.7216282855073612,16,16,0.001136525074584458,9606,Homo sapiens,"MUC13;CHST4;MUC5B;MUC3A;MUC6","","R-HSA-5694487;R-HSA-977071;R-HSA-1964505;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-6786012;R-HSA-914006;R-HSA-981809"
R-HSA-5362517,"Signaling by Retinoic Acid",6,73,0.004808008957386551,0.17392440756389171,0.7216282855073612,4,22,0.0015627219775536298,9606,Homo sapiens,"ADH4;CYP26A1;ADH1C;ADH1A;PDX1;RDH16","","R-HSA-5362564;R-HSA-5362518;R-HSA-203946;R-HSA-5362525"
R-HSA-879518,"Transport of organic anions",3,28,0.0018441678192715537,0.17393212760350396,0.7216282855073612,3,9,6.392953544537576E-4,9606,Homo sapiens,"SLCO1C1;SLCO1B3;OXT","","R-HSA-879575;R-HSA-194079;R-HSA-879584"
R-HSA-109704,"PI3K Cascade",5,58,0.0038200619113482183,0.178455943973445,0.7216282855073612,1,6,4.2619690296917176E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-109699"
R-HSA-159740,"Gamma-carboxylation of protein precursors",2,15,9.879470460383323E-4,0.17923090345949333,0.7216282855073612,2,9,6.392953544537576E-4,9606,Homo sapiens,"F9;PROZ","","R-HSA-159803;R-HSA-163820"
R-HSA-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",6,74,0.004873872093789106,0.18137309358785447,0.7216282855073612,6,6,4.2619690296917176E-4,9606,Homo sapiens,"CDC20;CCNA2;UBE2C;CDK1;BUB1B;NEK2","","R-HSA-179410;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174255;R-HSA-179421"
R-HSA-5627083,"RHO GTPases regulate CFTR trafficking",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,3,3,2.1309845148458588E-4,9606,Homo sapiens,"CFTR","","R-HSA-5627072;R-HSA-5627071;R-HSA-5627275"
R-HSA-8854521,"Interaction between PHLDA1 and AURKA",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,2,2,1.4206563432305724E-4,9606,Homo sapiens,"AURKA","","R-HSA-8853429;R-HSA-8853444"
R-HSA-5578998,"Defective OPLAH causes OPLAHD",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"THRSP","","R-HSA-5603208"
R-HSA-3858516,"Glycogen storage disease type 0 (liver GYS2)",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"GYS2","","R-HSA-3858506"
R-HSA-9672396,"Defective cofactor function of FVIIIa variant",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"F9","","R-HSA-9668365"
R-HSA-3878781,"Glycogen storage disease type IV (GBE1)",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"GYS2","","R-HSA-3878762"
R-HSA-9673202,"Defective F9 variant does not activate FX",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"F9","","R-HSA-9670874"
R-HSA-9672383,"Defective factor IX causes thrombophilia",1,4,2.6345254561022194E-4,0.18491763551918639,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"F9","","R-HSA-9668253"
R-HSA-2428933,"SHC-related events triggered by IGF1R",2,16,0.0010538101824408878,0.19756968195042512,0.7216282855073612,3,5,3.5516408580764315E-4,9606,Homo sapiens,"IGF2;IGF1","","R-HSA-2404193;R-HSA-2404195;R-HSA-5686072"
R-HSA-8951936,"RUNX3 regulates p14-ARF",2,16,0.0010538101824408878,0.19756968195042512,0.7216282855073612,2,8,5.68262537292229E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-8952081;R-HSA-8952101"
R-HSA-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",2,16,0.0010538101824408878,0.19756968195042512,0.7216282855073612,6,27,0.001917886063361273,9606,Homo sapiens,"F9;PROZ","","R-HSA-163825;R-HSA-163798;R-HSA-159796;R-HSA-159803;R-HSA-163820;R-HSA-159836"
R-HSA-1247673,"Erythrocytes take up oxygen and release carbon dioxide",2,16,0.0010538101824408878,0.19756968195042512,0.7216282855073612,1,6,4.2619690296917176E-4,9606,Homo sapiens,"HBB;HBA2;HBA1","","R-HSA-1247668"
R-HSA-8957275,"Post-translational protein phosphorylation",8,109,0.007179081867878548,0.19871013236767987,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"IGFBP3;STC2;ALB;SPP1;GPC3;SPP2;FGF23;APOA5","","R-HSA-8952289"
R-HSA-181430,"Norepinephrine Neurotransmitter Release Cycle",3,30,0.0019758940920766646,0.1994385541675454,0.7216282855073612,3,6,4.2619690296917176E-4,9606,Homo sapiens,"SLC22A1;RBP1;CPLX2","","R-HSA-374896;R-HSA-374899;R-HSA-374922"
R-HSA-2467813,"Separation of Sister Chromatids",13,195,0.01284331159849832,0.2040290594919023,0.7216282855073612,6,8,5.68262537292229E-4,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CENPF;PTTG1;CENPI;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-8953750,"Transcriptional Regulation by E2F6",4,46,0.0030297042745175526,0.2109069329107507,0.7216282855073612,9,33,0.002344082966330445,9606,Homo sapiens,"RRM2;E2F1","","R-HSA-9007561;R-HSA-9007496;R-HSA-9007514;R-HSA-8953452;R-HSA-8961982;R-HSA-9007582;R-HSA-8953556;R-HSA-9007220;R-HSA-9007591"
R-HSA-68882,"Mitotic Anaphase",16,249,0.016399920964236318,0.21111383447889998,0.7216282855073612,7,32,0.002273050149168916,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-1971475,"A tetrasaccharide linker sequence is required for GAG synthesis",3,31,0.0020417572284792203,0.21250946242402768,0.7216282855073612,5,5,3.5516408580764315E-4,9606,Homo sapiens,"B3GAT1;GPC3;DCN","","R-HSA-1889981;R-HSA-9638064;R-HSA-1889978;R-HSA-1878002;R-HSA-1889955"
R-HSA-1266695,"Interleukin-7 signaling",3,31,0.0020417572284792203,0.21250946242402768,0.7216282855073612,7,26,0.0018468532461997443,9606,Homo sapiens,"TSLP;HGF;HIST1H3H","","R-HSA-8865711;R-HSA-8983059;R-HSA-8865613;R-HSA-8983077;R-HSA-8983061;R-HSA-1266684;R-HSA-8983078"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",16,250,0.016465784100638873,0.21546957557138025,0.7216282855073612,7,33,0.002344082966330445,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",2,17,0.0011196733188434433,0.2161206690617392,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"E2F1","","R-HSA-9659782"
R-HSA-8963901,"Chylomicron remodeling",2,17,0.0011196733188434433,0.2161206690617392,0.7216282855073612,2,3,2.1309845148458588E-4,9606,Homo sapiens,"APOA4;APOA5","","R-HSA-174690;R-HSA-174757"
R-HSA-9659787,"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects",2,17,0.0011196733188434433,0.2161206690617392,0.7216282855073612,1,2,1.4206563432305724E-4,9606,Homo sapiens,"E2F1","","R-HSA-9659782"
R-HSA-975634,"Retinoid metabolism and transport",6,79,0.005203187775801883,0.2203883249136367,0.7216282855073612,16,28,0.0019889188805228015,9606,Homo sapiens,"AKR1B10;TTR;RBP1;GPC3;APOA4;BCO2","","R-HSA-5164399;R-HSA-2404134;R-HSA-2187332;R-HSA-2404131;R-HSA-2404140;R-HSA-2404142;R-HSA-2395784;R-HSA-2404137;R-HSA-2423785;R-HSA-2429643;R-HSA-2855259;R-HSA-2395764;R-HSA-2404144;R-HSA-2424254;R-HSA-2395768;R-HSA-2855252"
R-HSA-2219530,"Constitutive Signaling by Aberrant PI3K in Cancer",7,96,0.006322861094645327,0.22378385821701707,0.7216282855073612,1,2,1.4206563432305724E-4,9606,Homo sapiens,"PDGFRA;HGF;FGF23;FGFR2","","R-HSA-2400009"
R-HSA-209563,"Axonal growth stimulation",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,2,2,1.4206563432305724E-4,9606,Homo sapiens,"NGFR","","R-HSA-193668;R-HSA-193646"
R-HSA-8875513,"MET interacts with TNS proteins",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,2,2,1.4206563432305724E-4,9606,Homo sapiens,"HGF","","R-HSA-8875523;R-HSA-8875531"
R-HSA-392023,"Adrenaline signalling through Alpha-2 adrenergic receptor",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"ADRA2B","","R-HSA-390663"
R-HSA-9673240,"Defective gamma-carboxylation of F9",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"F9","","R-HSA-9673231"
R-HSA-8865999,"MET activates PTPN11",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"HGF","","R-HSA-8865994"
R-HSA-8875791,"MET activates STAT3",1,5,3.2931568201277747E-4,0.22554138623680875,0.7216282855073612,2,4,2.841312686461145E-4,9606,Homo sapiens,"HGF","","R-HSA-8875817;R-HSA-8875816"
R-HSA-2161522,"Abacavir ADME",3,32,0.0021076203648817756,0.2257581384177224,0.7216282855073612,3,10,7.103281716152863E-4,9606,Homo sapiens,"ADH1C;ADH1A;SLC22A1;PCK1","","R-HSA-2162096;R-HSA-2161500;R-HSA-2162078"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",6,80,0.0052690509122044395,0.22851024409220833,0.7216282855073612,26,48,0.003409575223753374,9606,Homo sapiens,"EGR1;ID1;FOSB;FOS","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613460;R-HSA-9613210;R-HSA-9031616;R-HSA-9612483;R-HSA-9621386;R-HSA-9613451;R-HSA-9621385;R-HSA-9031575;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-9620663;R-HSA-9621048;R-HSA-9612514;R-HSA-9613219;R-HSA-9612516;R-HSA-9621035;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076"
R-HSA-2559583,"Cellular Senescence",13,200,0.013172627280511098,0.2287643684413655,0.7216282855073612,43,90,0.006392953544537576,9606,Homo sapiens,"CCNA2;CDKN2A;UBE2C;IL1B;ID1;E2F1;HIST1H3H;FOS","","R-HSA-3790137;R-HSA-182594;R-HSA-8979082;R-HSA-3790130;R-HSA-3788725;R-HSA-3240765;R-HSA-3788724;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3223200;R-HSA-450325;R-HSA-3240295;R-HSA-3788705;R-HSA-187934;R-HSA-3788708;R-HSA-3229102;R-HSA-6804998;R-HSA-4568740;R-HSA-3240787;R-HSA-6804996;R-HSA-3222546;R-HSA-3229138;R-HSA-4568737;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-6804879;R-HSA-3209114;R-HSA-3797202;R-HSA-3788745;R-HSA-3222593;R-HSA-450292;R-HSA-3222533;R-HSA-3788748;R-HSA-3797196;R-HSA-3209096;R-HSA-3240777;R-HSA-3209098;R-HSA-9645672;R-HSA-3209165;R-HSA-3240783;R-HSA-3240782"
R-HSA-549132,"Organic cation/anion/zwitterion transport",4,48,0.0031614305473226635,0.23229945856705858,0.7216282855073612,6,12,8.523938059383435E-4,9606,Homo sapiens,"SLC22A12;RSC1A1;SLC22A1;SLC22A11","","R-HSA-549129;R-HSA-549322;R-HSA-561054;R-HSA-549279;R-HSA-561059;R-HSA-561253"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",2,18,0.0011855364552459987,0.23481729395268636,0.7216282855073612,3,7,4.972297201307004E-4,9606,Homo sapiens,"IGFBP3","","R-HSA-6800035;R-HSA-6800044;R-HSA-6800042"
R-HSA-2160916,"Hyaluronan uptake and degradation",2,18,0.0011855364552459987,0.23481729395268636,0.7216282855073612,3,10,7.103281716152863E-4,9606,Homo sapiens,"HMMR;LYVE1","","R-HSA-2160915;R-HSA-2160884;R-HSA-2160892"
R-HSA-9018681,"Biosynthesis of protectins",2,18,0.0011855364552459987,0.23481729395268636,0.7216282855073612,1,6,4.2619690296917176E-4,9606,Homo sapiens,"CYP1A2;CYP1A1","","R-HSA-9037761"
R-HSA-5663220,"RHO GTPases Activate Formins",10,149,0.009813607323980768,0.23614142754511536,0.7216282855073612,3,27,0.001917886063361273,9606,Homo sapiens,"CDC20;CENPF;CENPI;CENPM;BIRC5;CDCA8;BUB1B;KIF2C;AURKB;ZWINT","","R-HSA-5666160;R-HSA-5666129;R-HSA-5666169"
R-HSA-112399,"IRS-mediated signalling",5,65,0.004281103866166107,0.24118659059313108,0.7216282855073612,1,9,6.392953544537576E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-109699"
R-HSA-375276,"Peptide ligand-binding receptors",13,203,0.013370216689718764,0.2441658508390292,0.7216282855073612,17,83,0.005895723824406876,9606,Homo sapiens,"CXCL6;CXCL12;CCL21;NPY1R;OXT;AVPR1A;CCL19;NTS;CYP8B1;CXCL2;APLN","","R-HSA-388900;R-HSA-392263;R-HSA-9667569;R-HSA-374214;R-HSA-374337;R-HSA-373071;R-HSA-443978;R-HSA-373813;R-HSA-9667619;R-HSA-388468;R-HSA-388503;R-HSA-9667456;R-HSA-443986;R-HSA-8940959;R-HSA-388863;R-HSA-373791;R-HSA-3296301"
R-HSA-5173105,"O-linked glycosylation",9,133,0.00875979714153988,0.2442577855721244,0.7216282855073612,18,27,0.001917886063361273,9606,Homo sapiens,"ADAMTS13;ADAMTSL2;MUC13;CHST4;CFP;MUC5B;MUC3A;MUC6","","R-HSA-5694487;R-HSA-977071;R-HSA-5173005;R-HSA-1964505;R-HSA-5173192;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-6786012;R-HSA-914006;R-HSA-981809"
R-HSA-176408,"Regulation of APC/C activators between G1/S and early anaphase",6,83,0.005466640321412105,0.25341908542600167,0.7216282855073612,13,14,9.944594402614007E-4,9606,Homo sapiens,"CDC20;CCNA2;CCNB1;UBE2C;CDK1;BUB1B","","R-HSA-174209;R-HSA-174122;R-HSA-174251;R-HSA-141423;R-HSA-174159;R-HSA-188371;R-HSA-141429;R-HSA-174139;R-HSA-174203;R-HSA-174235;R-HSA-174174;R-HSA-174079;R-HSA-141437"
R-HSA-205025,"NADE modulates death signalling",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,3,3,2.1309845148458588E-4,9606,Homo sapiens,"NGFR","","R-HSA-193650;R-HSA-204981;R-HSA-205117"
R-HSA-5619113,"Defective SLC3A1 causes cystinuria (CSNU)",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5655702"
R-HSA-5660883,"Defective SLC7A9 causes cystinuria (CSNU)",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5660890"
R-HSA-5339717,"Signaling by LRP5 mutants ",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"DKK1","","R-HSA-5339711"
R-HSA-2408552,"Methylation of MeSeH for excretion",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,2,1.4206563432305724E-4,9606,Homo sapiens,"INMT","","R-HSA-2408554"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,2,5,3.5516408580764315E-4,9606,Homo sapiens,"E2F1","","R-HSA-140217;R-HSA-4331327"
R-HSA-193670,"p75NTR negatively regulates cell cycle via SC1",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,3,2.1309845148458588E-4,9606,Homo sapiens,"NGFR","","R-HSA-193643"
R-HSA-173736,"Alternative complement activation",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,2,9,6.392953544537576E-4,9606,Homo sapiens,"CFP","","R-HSA-174551;R-HSA-173754"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",1,6,3.9517881841533294E-4,0.26414292565869424,0.7216282855073612,1,8,5.68262537292229E-4,9606,Homo sapiens,"F9","","R-HSA-140823"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",3,35,0.002305209774089442,0.2663277412921602,0.7216282855073612,11,27,0.001917886063361273,9606,Homo sapiens,"MMP11;MMP7","","R-HSA-1604712;R-HSA-1592297;R-HSA-1592362;R-HSA-1604763;R-HSA-1604731;R-HSA-1604752;R-HSA-1604690;R-HSA-1592371;R-HSA-1602484;R-HSA-1592436;R-HSA-1604359"
R-HSA-983189,"Kinesins",5,68,0.004478693275373773,0.2697088976375277,0.7216282855073612,5,14,9.944594402614007E-4,9606,Homo sapiens,"KIF18B;RACGAP1;KIFC1;KIF2C;KIF20A","","R-HSA-990478;R-HSA-983259;R-HSA-990489;R-HSA-984648;R-HSA-983266"
R-HSA-8963684,"Tyrosine catabolism",2,20,0.0013172627280511099,0.27241119130302793,0.7216282855073612,3,6,4.2619690296917176E-4,9606,Homo sapiens,"TAT;HPD","","R-HSA-71155;R-HSA-517444;R-HSA-71163"
R-HSA-9754706,"Atorvastatin ADME",2,20,0.0013172627280511099,0.27241119130302793,0.7216282855073612,5,12,8.523938059383435E-4,9606,Homo sapiens,"SLCO1B3;CYP3A4","","R-HSA-9756180;R-HSA-9757010;R-HSA-9756162;R-HSA-9756169;R-HSA-9756138"
R-HSA-1442490,"Collagen degradation",5,69,0.004544556411776329,0.2793772950552952,0.7216282855073612,11,34,0.0024151157834919734,9606,Homo sapiens,"MMP12;MMP11;COL15A1;MMP7;MME","","R-HSA-1454757;R-HSA-1474197;R-HSA-1564179;R-HSA-2168038;R-HSA-1564112;R-HSA-2484882;R-HSA-1564142;R-HSA-2168923;R-HSA-2168046;R-HSA-1564120;R-HSA-1564184"
R-HSA-68962,"Activation of the pre-replicative complex",3,36,0.0023710729104919974,0.2800483820867028,0.7216282855073612,8,9,6.392953544537576E-4,9606,Homo sapiens,"CDT1;FOSB;CDC6","","R-HSA-68960;R-HSA-69299;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-68940"
R-HSA-9687139,"Aberrant regulation of mitotic cell cycle due to RB1 defects",3,36,0.0023710729104919974,0.2800483820867028,0.7216282855073612,2,3,2.1309845148458588E-4,9606,Homo sapiens,"UBE2C;E2F1","","R-HSA-9687377;R-HSA-9659782"
R-HSA-4420332,"Defective B3GALT6 causes EDSP2 and SEMDJL1",2,21,0.0013831258644536654,0.2912040468766631,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-4420365"
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",2,21,0.0013831258644536654,0.2912040468766631,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560804"
