Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-6799990,"Metal sequestration by antimicrobial proteins",2,13,8.530183727034121E-4,0.14322337123388762,0.7161168561694381,3,5,3.5333192000565333E-4,9606,Homo sapiens,"LCN2;S100P","","R-HSA-5229273;R-HSA-6798528;R-HSA-6798474"
R-HSA-2559583,"Cellular Senescence",14,200,0.013123359580052493,0.14989175974914537,0.7212094945246663,44,90,0.006359974560101759,9606,Homo sapiens,"CCNA2;HIST1H2AI;CDKN2A;UBE2C;IL1B;ID1;E2F1;HIST1H3H;FOS","","R-HSA-3790137;R-HSA-182594;R-HSA-8979082;R-HSA-3790130;R-HSA-3788725;R-HSA-3240765;R-HSA-3788724;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3223200;R-HSA-450325;R-HSA-3240295;R-HSA-3785711;R-HSA-3788705;R-HSA-187934;R-HSA-3788708;R-HSA-3229102;R-HSA-6804998;R-HSA-4568740;R-HSA-3240787;R-HSA-6804996;R-HSA-3222546;R-HSA-3229138;R-HSA-4568737;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-6804879;R-HSA-3209114;R-HSA-3797202;R-HSA-3788745;R-HSA-3222593;R-HSA-450292;R-HSA-3222533;R-HSA-3788748;R-HSA-3797196;R-HSA-3209096;R-HSA-3240777;R-HSA-3209098;R-HSA-9645672;R-HSA-3209165;R-HSA-3240783;R-HSA-3240782"
R-HSA-190377,"FGFR2b ligand binding and activation",2,14,9.186351706036745E-4,0.16088406393389043,0.7212094945246663,2,3,2.1199915200339198E-4,9606,Homo sapiens,"FGFR2","","R-HSA-190260;R-HSA-190408"
R-HSA-210747,"Regulation of gene expression in early pancreatic precursor cells",2,14,9.186351706036745E-4,0.16088406393389043,0.7212094945246663,3,6,4.2399830400678397E-4,9606,Homo sapiens,"PDX1","","R-HSA-210769;R-HSA-210773;R-HSA-210780"
R-HSA-2995383,"Initiation of Nuclear Envelope (NE) Reformation",3,27,0.0017716535433070866,0.1611619042196788,0.7212094945246663,1,7,4.946646880079147E-4,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-9624800"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",5,57,0.0037401574803149606,0.16948897962649867,0.7212094945246663,5,25,0.0017666596000282665,9606,Homo sapiens,"TTR;RBP1;RDH16","","R-HSA-2453876;R-HSA-2453863;R-HSA-2454081;R-HSA-2453855;R-HSA-74843"
R-HSA-5362517,"Signaling by Retinoic Acid",6,73,0.00479002624671916,0.17329395941578152,0.7212094945246663,4,22,0.0015546604480248746,9606,Homo sapiens,"ADH4;CYP26A1;ADH1C;ADH1A;PDX1;RDH16","","R-HSA-5362564;R-HSA-5362518;R-HSA-203946;R-HSA-5362525"
R-HSA-879518,"Transport of organic anions",3,28,0.001837270341207349,0.17352172801083054,0.7212094945246663,3,9,6.359974560101759E-4,9606,Homo sapiens,"SLCO1C1;SLCO1B3;OXT","","R-HSA-879575;R-HSA-194079;R-HSA-879584"
R-HSA-109704,"PI3K Cascade",5,58,0.003805774278215223,0.17787987221597523,0.7212094945246663,1,6,4.2399830400678397E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-109699"
R-HSA-159740,"Gamma-carboxylation of protein precursors",2,15,9.84251968503937E-4,0.17891081140106135,0.7212094945246663,2,9,6.359974560101759E-4,9606,Homo sapiens,"F9;PROZ","","R-HSA-159803;R-HSA-163820"
R-HSA-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",6,74,0.0048556430446194225,0.1807229417270071,0.7212094945246663,6,6,4.2399830400678397E-4,9606,Homo sapiens,"CDC20;CCNA2;UBE2C;CDK1;BUB1B;NEK2","","R-HSA-179410;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174255;R-HSA-179421"
R-HSA-5627083,"RHO GTPases regulate CFTR trafficking",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,3,3,2.1199915200339198E-4,9606,Homo sapiens,"CFTR","","R-HSA-5627072;R-HSA-5627071;R-HSA-5627275"
R-HSA-8854521,"Interaction between PHLDA1 and AURKA",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,2,2,1.4133276800226132E-4,9606,Homo sapiens,"AURKA","","R-HSA-8853429;R-HSA-8853444"
R-HSA-9672396,"Defective cofactor function of FVIIIa variant",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9668365"
R-HSA-3878781,"Glycogen storage disease type IV (GBE1)",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"GYS2","","R-HSA-3878762"
R-HSA-3858516,"Glycogen storage disease type 0 (liver GYS2)",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"GYS2","","R-HSA-3858506"
R-HSA-5578998,"Defective OPLAH causes OPLAHD",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"THRSP","","R-HSA-5603208"
R-HSA-9673202,"Defective F9 variant does not activate FX",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9670874"
R-HSA-9672383,"Defective factor IX causes thrombophilia",1,4,2.6246719160104987E-4,0.18472212879541805,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9668253"
R-HSA-2559582,"Senescence-Associated Secretory Phenotype (SASP)",7,91,0.005971128608923884,0.18749068995341855,0.7212094945246663,13,22,0.0015546604480248746,9606,Homo sapiens,"CCNA2;HIST1H2AI;UBE2C;CDKN2A;IL1B;HIST1H3H;FOS","","R-HSA-3790137;R-HSA-182594;R-HSA-4568740;R-HSA-4568737;R-HSA-3790130;R-HSA-3797202;R-HSA-3788725;R-HSA-3788724;R-HSA-3788745;R-HSA-3788748;R-HSA-3797196;R-HSA-3788705;R-HSA-3788708"
R-HSA-2428933,"SHC-related events triggered by IGF1R",2,16,0.0010498687664041995,0.19722357162666004,0.7212094945246663,3,5,3.5333192000565333E-4,9606,Homo sapiens,"IGF2;IGF1","","R-HSA-2404193;R-HSA-2404195;R-HSA-5686072"
R-HSA-8951936,"RUNX3 regulates p14-ARF",2,16,0.0010498687664041995,0.19722357162666004,0.7212094945246663,2,8,5.653310720090453E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-8952081;R-HSA-8952101"
R-HSA-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",2,16,0.0010498687664041995,0.19722357162666004,0.7212094945246663,6,27,0.0019079923680305278,9606,Homo sapiens,"F9;PROZ","","R-HSA-163825;R-HSA-163798;R-HSA-159796;R-HSA-159803;R-HSA-163820;R-HSA-159836"
R-HSA-1247673,"Erythrocytes take up oxygen and release carbon dioxide",2,16,0.0010498687664041995,0.19722357162666004,0.7212094945246663,1,6,4.2399830400678397E-4,9606,Homo sapiens,"HBB;HBA2;HBA1","","R-HSA-1247668"
R-HSA-8957275,"Post-translational protein phosphorylation",8,109,0.007152230971128609,0.1978897705907694,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"IGFBP3;STC2;ALB;SPP1;GPC3;SPP2;FGF23;APOA5","","R-HSA-8952289"
R-HSA-181430,"Norepinephrine Neurotransmitter Release Cycle",3,30,0.001968503937007874,0.19898264437968716,0.7212094945246663,3,6,4.2399830400678397E-4,9606,Homo sapiens,"SLC22A1;RBP1;CPLX2","","R-HSA-374896;R-HSA-374899;R-HSA-374922"
R-HSA-2467813,"Separation of Sister Chromatids",13,195,0.012795275590551181,0.20293089919745544,0.7212094945246663,6,8,5.653310720090453E-4,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CENPF;PTTG1;CENPI;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-68882,"Mitotic Anaphase",16,249,0.016338582677165356,0.2098539681713465,0.7212094945246663,7,32,0.002261324288036181,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-8953750,"Transcriptional Regulation by E2F6",4,46,0.0030183727034120734,0.21033841694787792,0.7212094945246663,9,33,0.002331990672037312,9606,Homo sapiens,"RRM2;E2F1","","R-HSA-9007561;R-HSA-9007496;R-HSA-9007514;R-HSA-8953452;R-HSA-8961982;R-HSA-9007582;R-HSA-8953556;R-HSA-9007220;R-HSA-9007591"
R-HSA-1971475,"A tetrasaccharide linker sequence is required for GAG synthesis",3,31,0.0020341207349081365,0.21203139493845402,0.7212094945246663,5,5,3.5333192000565333E-4,9606,Homo sapiens,"B3GAT1;GPC3;DCN","","R-HSA-1889981;R-HSA-9638064;R-HSA-1889978;R-HSA-1878002;R-HSA-1889955"
R-HSA-1266695,"Interleukin-7 signaling",3,31,0.0020341207349081365,0.21203139493845402,0.7212094945246663,7,26,0.0018373259840293971,9606,Homo sapiens,"TSLP;HGF;HIST1H3H","","R-HSA-8865711;R-HSA-8983059;R-HSA-8865613;R-HSA-8983077;R-HSA-8983061;R-HSA-1266684;R-HSA-8983078"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",16,250,0.016404199475065617,0.21419279040269745,0.7212094945246663,7,33,0.002331990672037312,9606,Homo sapiens,"UBE2C;CDCA5;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",2,17,0.001115485564304462,0.2157493449252722,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"E2F1","","R-HSA-9659782"
R-HSA-8963901,"Chylomicron remodeling",2,17,0.001115485564304462,0.2157493449252722,0.7212094945246663,2,3,2.1199915200339198E-4,9606,Homo sapiens,"APOA4;APOA5","","R-HSA-174690;R-HSA-174757"
R-HSA-9659787,"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects",2,17,0.001115485564304462,0.2157493449252722,0.7212094945246663,1,2,1.4133276800226132E-4,9606,Homo sapiens,"E2F1","","R-HSA-9659782"
R-HSA-975634,"Retinoid metabolism and transport",6,79,0.005183727034120735,0.21964200247513788,0.7212094945246663,16,28,0.0019786587520316586,9606,Homo sapiens,"AKR1B10;TTR;RBP1;GPC3;APOA4;BCO2","","R-HSA-5164399;R-HSA-2404134;R-HSA-2187332;R-HSA-2404131;R-HSA-2404140;R-HSA-2404142;R-HSA-2395784;R-HSA-2404137;R-HSA-2423785;R-HSA-2429643;R-HSA-2855259;R-HSA-2395764;R-HSA-2404144;R-HSA-2424254;R-HSA-2395768;R-HSA-2855252"
R-HSA-3214815,"HDACs deacetylate histones",5,63,0.004133858267716535,0.22197709384664477,0.7212094945246663,5,5,3.5333192000565333E-4,9606,Homo sapiens,"HIST1H2AI;RBP1;HIST1H3H","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-9679787;R-HSA-3769447"
R-HSA-2219530,"Constitutive Signaling by Aberrant PI3K in Cancer",7,96,0.006299212598425197,0.22295955762050568,0.7212094945246663,1,2,1.4133276800226132E-4,9606,Homo sapiens,"PDGFRA;HGF;FGF23;FGFR2","","R-HSA-2400009"
R-HSA-5689901,"Metalloprotease DUBs",3,32,0.002099737532808399,0.22525840133740416,0.7212094945246663,2,6,4.2399830400678397E-4,9606,Homo sapiens,"HIST1H2AI","","R-HSA-5691381;R-HSA-5691411"
R-HSA-2161522,"Abacavir ADME",3,32,0.002099737532808399,0.22525840133740416,0.7212094945246663,3,10,7.066638400113067E-4,9606,Homo sapiens,"ADH1C;ADH1A;SLC22A1;PCK1","","R-HSA-2162096;R-HSA-2161500;R-HSA-2162078"
R-HSA-209563,"Axonal growth stimulation",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,2,2,1.4133276800226132E-4,9606,Homo sapiens,"NGFR","","R-HSA-193668;R-HSA-193646"
R-HSA-8875513,"MET interacts with TNS proteins",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,2,2,1.4133276800226132E-4,9606,Homo sapiens,"HGF","","R-HSA-8875523;R-HSA-8875531"
R-HSA-9673240,"Defective gamma-carboxylation of F9",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9673231"
R-HSA-392023,"Adrenaline signalling through Alpha-2 adrenergic receptor",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"ADRA2B","","R-HSA-390663"
R-HSA-8865999,"MET activates PTPN11",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"HGF","","R-HSA-8865994"
R-HSA-8875791,"MET activates STAT3",1,5,3.2808398950131233E-4,0.2253091439314141,0.7212094945246663,2,4,2.8266553600452265E-4,9606,Homo sapiens,"HGF","","R-HSA-8875817;R-HSA-8875816"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",6,80,0.005249343832020997,0.2277453393087755,0.7212094945246663,26,48,0.0033919864320542717,9606,Homo sapiens,"EGR1;ID1;FOSB;FOS","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613460;R-HSA-9613210;R-HSA-9031616;R-HSA-9612483;R-HSA-9621386;R-HSA-9613451;R-HSA-9621385;R-HSA-9031575;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-9620663;R-HSA-9621048;R-HSA-9612514;R-HSA-9613219;R-HSA-9612516;R-HSA-9621035;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076"
R-HSA-549132,"Organic cation/anion/zwitterion transport",4,48,0.0031496062992125984,0.23169067431091195,0.7212094945246663,6,12,8.479966080135679E-4,9606,Homo sapiens,"SLC22A12;RSC1A1;SLC22A1;SLC22A11","","R-HSA-549129;R-HSA-549322;R-HSA-561054;R-HSA-549279;R-HSA-561059;R-HSA-561253"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",2,18,0.0011811023622047244,0.2344216726786037,0.7212094945246663,3,7,4.946646880079147E-4,9606,Homo sapiens,"IGFBP3","","R-HSA-6800035;R-HSA-6800044;R-HSA-6800042"
R-HSA-2160916,"Hyaluronan uptake and degradation",2,18,0.0011811023622047244,0.2344216726786037,0.7212094945246663,3,10,7.066638400113067E-4,9606,Homo sapiens,"HMMR;LYVE1","","R-HSA-2160915;R-HSA-2160884;R-HSA-2160892"
R-HSA-9018681,"Biosynthesis of protectins",2,18,0.0011811023622047244,0.2344216726786037,0.7212094945246663,1,6,4.2399830400678397E-4,9606,Homo sapiens,"CYP1A2;CYP1A1","","R-HSA-9037761"
R-HSA-5663220,"RHO GTPases Activate Formins",10,149,0.009776902887139107,0.23509690289384721,0.7212094945246663,3,27,0.0019079923680305278,9606,Homo sapiens,"CDC20;CENPF;CENPI;CENPM;BIRC5;CDCA8;BUB1B;KIF2C;AURKB;ZWINT","","R-HSA-5666160;R-HSA-5666129;R-HSA-5666169"
R-HSA-112399,"IRS-mediated signalling",5,65,0.00426509186351706,0.2404733911438659,0.7212094945246663,1,9,6.359974560101759E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-109699"
R-HSA-5423646,"Aflatoxin activation and detoxification",4,49,0.003215223097112861,0.24256048440717692,0.7212094945246663,5,18,0.0012719949120203519,9606,Homo sapiens,"AKR7A3;CYP1A2;CYP3A4","","R-HSA-5423664;R-HSA-5423637;R-HSA-5423672;R-HSA-156526;R-HSA-5423678"
R-HSA-375276,"Peptide ligand-binding receptors",13,203,0.01332020997375328,0.24293244606223674,0.7212094945246663,17,83,0.005865309872093845,9606,Homo sapiens,"CXCL6;CXCL12;CCL21;NPY1R;OXT;AVPR1A;CCL19;NTS;CYP8B1;CXCL2;APLN","","R-HSA-388900;R-HSA-392263;R-HSA-9667569;R-HSA-374214;R-HSA-374337;R-HSA-373071;R-HSA-443978;R-HSA-373813;R-HSA-9667619;R-HSA-388468;R-HSA-388503;R-HSA-9667456;R-HSA-443986;R-HSA-8940959;R-HSA-388863;R-HSA-373791;R-HSA-3296301"
R-HSA-5619507,"Activation of HOX genes during differentiation",8,116,0.007611548556430446,0.24476267993597323,0.7212094945246663,33,43,0.0030386545120486184,9606,Homo sapiens,"HIST1H2AI;HOXD1;HIST1H3H;HOXD4","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617864;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",8,116,0.007611548556430446,0.24476267993597323,0.7212094945246663,33,43,0.0030386545120486184,9606,Homo sapiens,"HIST1H2AI;HOXD1;HIST1H3H;HOXD4","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617864;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-176408,"Regulation of APC/C activators between G1/S and early anaphase",6,83,0.005446194225721785,0.25260017247362143,0.7212094945246663,13,14,9.893293760158293E-4,9606,Homo sapiens,"CDC20;CCNA2;CCNB1;UBE2C;CDK1;BUB1B","","R-HSA-174209;R-HSA-174122;R-HSA-174251;R-HSA-141423;R-HSA-174159;R-HSA-188371;R-HSA-141429;R-HSA-174139;R-HSA-174203;R-HSA-174235;R-HSA-174174;R-HSA-174079;R-HSA-141437"
R-HSA-9793528,"Ciprofloxacin ADME",2,19,0.0012467191601049869,0.2531801684294699,0.7212094945246663,4,17,0.0012013285280192212,9606,Homo sapiens,"ALB;SLC22A1","","R-HSA-9795207;R-HSA-9794444;R-HSA-9794475;R-HSA-9794523"
R-HSA-205025,"NADE modulates death signalling",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,3,3,2.1199915200339198E-4,9606,Homo sapiens,"NGFR","","R-HSA-193650;R-HSA-204981;R-HSA-205117"
R-HSA-5339717,"Signaling by LRP5 mutants ",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"DKK1","","R-HSA-5339711"
R-HSA-5619113,"Defective SLC3A1 causes cystinuria (CSNU)",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5655702"
R-HSA-5660883,"Defective SLC7A9 causes cystinuria (CSNU)",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5660890"
R-HSA-2408552,"Methylation of MeSeH for excretion",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,2,1.4133276800226132E-4,9606,Homo sapiens,"INMT","","R-HSA-2408554"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,2,5,3.5333192000565333E-4,9606,Homo sapiens,"E2F1","","R-HSA-140217;R-HSA-4331327"
R-HSA-193670,"p75NTR negatively regulates cell cycle via SC1",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,3,2.1199915200339198E-4,9606,Homo sapiens,"NGFR","","R-HSA-193643"
R-HSA-173736,"Alternative complement activation",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,2,9,6.359974560101759E-4,9606,Homo sapiens,"CFP","","R-HSA-174551;R-HSA-173754"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",1,6,3.937007874015748E-4,0.2638780812889433,0.7212094945246663,1,8,5.653310720090453E-4,9606,Homo sapiens,"F9","","R-HSA-140823"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",3,35,0.0022965879265091863,0.26576650007493763,0.7212094945246663,11,27,0.0019079923680305278,9606,Homo sapiens,"MMP11;MMP7","","R-HSA-1604712;R-HSA-1592297;R-HSA-1592362;R-HSA-1604763;R-HSA-1604731;R-HSA-1604752;R-HSA-1604690;R-HSA-1592371;R-HSA-1602484;R-HSA-1592436;R-HSA-1604359"
R-HSA-983189,"Kinesins",5,68,0.004461942257217848,0.2689417656231545,0.7212094945246663,5,14,9.893293760158293E-4,9606,Homo sapiens,"KIF18B;RACGAP1;KIFC1;KIF2C;KIF20A","","R-HSA-990478;R-HSA-983259;R-HSA-990489;R-HSA-984648;R-HSA-983266"
R-HSA-8963684,"Tyrosine catabolism",2,20,0.0013123359580052493,0.2719700793543145,0.7212094945246663,3,6,4.2399830400678397E-4,9606,Homo sapiens,"TAT;HPD","","R-HSA-71155;R-HSA-517444;R-HSA-71163"
R-HSA-9754706,"Atorvastatin ADME",2,20,0.0013123359580052493,0.2719700793543145,0.7212094945246663,5,12,8.479966080135679E-4,9606,Homo sapiens,"SLCO1B3;CYP3A4","","R-HSA-9756180;R-HSA-9757010;R-HSA-9756162;R-HSA-9756169;R-HSA-9756138"
R-HSA-1442490,"Collagen degradation",5,69,0.00452755905511811,0.27859303183552653,0.7212094945246663,11,34,0.0024026570560384424,9606,Homo sapiens,"MMP12;MMP11;COL15A1;MMP7;MME","","R-HSA-1454757;R-HSA-1474197;R-HSA-1564179;R-HSA-2168038;R-HSA-1564112;R-HSA-2484882;R-HSA-1564142;R-HSA-2168923;R-HSA-2168046;R-HSA-1564120;R-HSA-1564184"
R-HSA-5334118,"DNA methylation",3,36,0.002362204724409449,0.27946797246699484,0.7212094945246663,7,7,4.946646880079147E-4,9606,Homo sapiens,"DNMT3L;HIST1H2AI;HIST1H3H","","R-HSA-5334097;R-HSA-5334160;R-HSA-5334099;R-HSA-5334179;R-HSA-5334164;R-HSA-5334151;R-HSA-5334152"
R-HSA-68962,"Activation of the pre-replicative complex",3,36,0.002362204724409449,0.27946797246699484,0.7212094945246663,8,9,6.359974560101759E-4,9606,Homo sapiens,"CDT1;FOSB;CDC6","","R-HSA-68960;R-HSA-69299;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-68940"
R-HSA-9687139,"Aberrant regulation of mitotic cell cycle due to RB1 defects",3,36,0.002362204724409449,0.27946797246699484,0.7212094945246663,2,3,2.1199915200339198E-4,9606,Homo sapiens,"UBE2C;E2F1","","R-HSA-9687377;R-HSA-9659782"
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",2,21,0.0013779527559055118,0.29074187625770354,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560804"
R-HSA-4420332,"Defective B3GALT6 causes EDSP2 and SEMDJL1",2,21,0.0013779527559055118,0.29074187625770354,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-4420365"
R-HSA-69275,"G2/M Transition",13,212,0.013910761154855643,0.29116185126443583,0.7212094945246663,51,78,0.005511977952088192,9606,Homo sapiens,"CCNA2;CCNB2;CCNB1;CENPF;CDK1;MYBL2;NEK2;HMMR;FOXM1;AURKA","","R-HSA-380294;R-HSA-170116;R-HSA-380303;R-HSA-170126;R-HSA-170131;R-HSA-380311;R-HSA-8853405;R-HSA-8854044;R-HSA-8854041;R-HSA-380455;R-HSA-170153;R-HSA-8853419;R-HSA-170158;R-HSA-170156;R-HSA-8853429;R-HSA-170161;R-HSA-4086410;R-HSA-170044;R-HSA-8853444;R-HSA-170055;R-HSA-4088441;R-HSA-4088439;R-HSA-170057;R-HSA-4088309;R-HSA-4088306;R-HSA-4088307;R-HSA-4088305;R-HSA-3000319;R-HSA-4088298;R-HSA-170070;R-HSA-8852306;R-HSA-4088299;R-HSA-2574845;R-HSA-170072;R-HSA-3000310;R-HSA-4088162;R-HSA-170076;R-HSA-2574840;R-HSA-170087;R-HSA-4088024;R-HSA-4088152;R-HSA-170084;R-HSA-170088;R-HSA-4088141;R-HSA-380272;R-HSA-4088134;R-HSA-69754;R-HSA-4088130;R-HSA-69756;R-HSA-380283;R-HSA-8853496"
R-HSA-5693568,"Resolution of D-loop Structures through Holliday Junction Intermediates",3,37,0.0024278215223097113,0.2932324610235666,0.7212094945246663,8,9,6.359974560101759E-4,9606,Homo sapiens,"EME1;EXO1","","R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686430;R-HSA-5686410;R-HSA-5686475;R-HSA-5686440"
R-HSA-606279,"Deposition of new CENPA-containing nucleosomes at the centromere",4,54,0.003543307086614173,0.2983474093277183,0.7212094945246663,4,4,2.8266553600452265E-4,9606,Homo sapiens,"HIST1H2AI;CENPI;HJURP;CENPM","","R-HSA-606349;R-HSA-606287;R-HSA-606289;R-HSA-606326"
R-HSA-774815,"Nucleosome assembly",4,54,0.003543307086614173,0.2983474093277183,0.7212094945246663,4,4,2.8266553600452265E-4,9606,Homo sapiens,"HIST1H2AI;CENPI;HJURP;CENPM","","R-HSA-606349;R-HSA-606287;R-HSA-606289;R-HSA-606326"
R-HSA-190374,"FGFR1c and Klotho ligand binding and activation",1,7,4.5931758530183726E-4,0.3005291615371566,0.7212094945246663,2,2,1.4133276800226132E-4,9606,Homo sapiens,"FGF23","","R-HSA-191062;R-HSA-190268"
R-HSA-9673221,"Defective F9 activation",1,7,4.5931758530183726E-4,0.3005291615371566,0.7212094945246663,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9673223"
R-HSA-174577,"Activation of C3 and C5",1,7,4.5931758530183726E-4,0.3005291615371566,0.7212094945246663,2,4,2.8266553600452265E-4,9606,Homo sapiens,"CFP","","R-HSA-173680;R-HSA-166817"
R-HSA-1566977,"Fibronectin matrix formation",1,7,4.5931758530183726E-4,0.3005291615371566,0.7212094945246663,1,3,2.1199915200339198E-4,9606,Homo sapiens,"CEACAM6","","R-HSA-202723"
