Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-68911,"G2 Phase",2,7,4.5931758530183726E-4,0.045611274067010155,0.45354097801557813,2,2,1.4133276800226132E-4,9606,Homo sapiens,"E2F1","","R-HSA-187937;R-HSA-187959"
R-HSA-8939247,"RUNX1 regulates transcription of genes involved in interleukin signaling",2,7,4.5931758530183726E-4,0.045611274067010155,0.45354097801557813,2,5,3.5333192000565333E-4,9606,Homo sapiens,"LIFR","","R-HSA-8934688;R-HSA-8934690"
R-HSA-453279,"Mitotic G1 phase and G1/S transition",14,174,0.01141732283464567,0.046272838712996256,0.45354097801557813,46,101,0.007137304784114197,9606,Homo sapiens,"TOP2A;CCNB1;RRM2;CDKN2A;E2F1;CDK1;FOSB;MYBL2","","R-HSA-182594;R-HSA-8961934;R-HSA-8961678;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8964482;R-HSA-8964550;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8941895;R-HSA-8961688;R-HSA-8961946;R-HSA-8964561;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8964567;R-HSA-8961961;R-HSA-68960;R-HSA-113638;R-HSA-8978926;R-HSA-9018017;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8964513;R-HSA-113643;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-68914;R-HSA-8964475;R-HSA-68917;R-HSA-68916;R-HSA-8961982;R-HSA-8961840;R-HSA-8964531;R-HSA-188345;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-9674415,"Drug resistance of PDGFR mutants",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,4,4,2.8266553600452265E-4,9606,Homo sapiens,"PDGFRA","","R-HSA-9674408;R-HSA-9674398;R-HSA-9674414;R-HSA-9674397"
R-HSA-9674428,"PDGFR mutants bind TKIs",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,2,2,1.4133276800226132E-4,9606,Homo sapiens,"PDGFRA","","R-HSA-9674427;R-HSA-9674430"
R-HSA-9674404,"Sorafenib-resistant PDGFR mutants",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"PDGFRA","","R-HSA-9674414"
R-HSA-9646303,"Evasion of Oncogene Induced Senescence Due to p14ARF Defects",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9646295"
R-HSA-9646304,"Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9646295"
R-HSA-9674401,"Sunitinib-resistant PDGFR mutants",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"PDGFRA","","R-HSA-9674398"
R-HSA-9673218,"Defective F9 secretion",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"F9","","R-HSA-9670888"
R-HSA-9674403,"Regorafenib-resistant PDGFR mutants",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"PDGFRA","","R-HSA-9674408"
R-HSA-9674396,"Imatinib-resistant PDGFR mutants",1,1,6.561679790026247E-5,0.04708534065733394,0.45354097801557813,1,1,7.066638400113066E-5,9606,Homo sapiens,"PDGFRA","","R-HSA-9674397"
R-HSA-190375,"FGFR2c ligand binding and activation",3,17,0.001115485564304462,0.050226247670111746,0.45354097801557813,2,2,1.4133276800226132E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-190258;R-HSA-190413"
R-HSA-162658,"Golgi Cisternae Pericentriolar Stack Reorganization",3,17,0.001115485564304462,0.050226247670111746,0.45354097801557813,1,6,4.2399830400678397E-4,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-2172183"
R-HSA-5654727,"Negative regulation of FGFR2 signaling",5,41,0.002690288713910761,0.050393442001730904,0.45354097801557813,3,14,9.893293760158293E-4,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-5654677;R-HSA-5654562;R-HSA-5654729"
R-HSA-2428928,"IRS-related events triggered by IGF1R",7,69,0.00452755905511811,0.0524127402069543,0.4717146618625887,4,12,8.479966080135679E-4,9606,Homo sapiens,"IGF2;IGF1;FGF23;FGFR2","","R-HSA-109699;R-HSA-2428930;R-HSA-2428926;R-HSA-2428922"
R-HSA-211935,"Fatty acids",4,29,0.0019028871391076115,0.05339821322352267,0.48058391901170405,3,4,2.8266553600452265E-4,9606,Homo sapiens,"CYP2A7;CYP2B6;CYP4A22","","R-HSA-76466;R-HSA-211924;R-HSA-211983"
R-HSA-5654696,"Downstream signaling of activated FGFR2",5,42,0.0027559055118110236,0.05473932234988421,0.4926539011489579,22,23,0.0016253268320260052,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-5654608;R-HSA-5654622;R-HSA-5654399;R-HSA-5654620;R-HSA-5654397;R-HSA-5654618;R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-5654607;R-HSA-5654159;R-HSA-8941618;R-HSA-5654701;R-HSA-5654605;R-HSA-5654157;R-HSA-5654603;R-HSA-5654697"
R-HSA-166665,"Terminal pathway of complement",2,8,5.249343832020997E-4,0.05775028831788365,0.5197525948609528,4,5,3.5333192000565333E-4,9606,Homo sapiens,"C7;C9","","R-HSA-173723;R-HSA-173720;R-HSA-173725;R-HSA-173709"
R-HSA-8852405,"Signaling by MST1",2,8,5.249343832020997E-4,0.05775028831788365,0.5197525948609528,1,4,2.8266553600452265E-4,9606,Homo sapiens,"SPINT1;SPINT2","","R-HSA-6800198"
R-HSA-8963889,"Assembly of active LPL and LIPC lipase complexes",4,30,0.001968503937007874,0.05896806489923223,0.5307125840930901,1,12,8.479966080135679E-4,9606,Homo sapiens,"APOA4;APOA5","","R-HSA-6784622"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",9,102,0.0066929133858267716,0.06231019783153513,0.5480057913844062,16,86,0.006077309024097237,9606,Homo sapiens,"CETP;APOF;LCAT;APOA4;LPA;A2M;APOA5","","R-HSA-174690;R-HSA-266310;R-HSA-264678;R-HSA-174660;R-HSA-174757;R-HSA-6784622;R-HSA-266350;R-HSA-176879;R-HSA-266315;R-HSA-264758;R-HSA-264695;R-HSA-264689;R-HSA-174741;R-HSA-349404;R-HSA-174587;R-HSA-266328"
R-HSA-2428924,"IGF1R signaling cascade",7,72,0.004724409448818898,0.06273198760918797,0.5480057913844062,7,17,0.0012013285280192212,9606,Homo sapiens,"IGF2;IGF1;FGF23;FGFR2","","R-HSA-109699;R-HSA-2404193;R-HSA-2404195;R-HSA-2428930;R-HSA-2428926;R-HSA-5686072;R-HSA-2428922"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",11,134,0.00879265091863517,0.06392075637726513,0.5480057913844062,7,8,5.653310720090453E-4,9606,Homo sapiens,"CDC20;CCNB2;CENPF;CCNB1;CDCA5;CDK1;BIRC5;CDCA8;BUB1B;KIF2C;AURKB","","R-HSA-2468293;R-HSA-2466068;R-HSA-2484822;R-HSA-2467794;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-1266695,"Interleukin-7 signaling",4,31,0.0020341207349081365,0.06483488055956221,0.5480057913844062,17,26,0.0018373259840293971,9606,Homo sapiens,"TSLP;HGF;HIST1H3H;IL7R","","R-HSA-449958;R-HSA-1295540;R-HSA-8865711;R-HSA-8865613;R-HSA-6785165;R-HSA-8983077;R-HSA-1295519;R-HSA-1266684;R-HSA-8983078;R-HSA-1295516;R-HSA-8983003;R-HSA-1264832;R-HSA-9025969;R-HSA-8983059;R-HSA-8983061;R-HSA-449978;R-HSA-8983063"
R-HSA-2404192,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",7,73,0.00479002624671916,0.06642777347638518,0.5480057913844062,9,19,0.0013426612960214825,9606,Homo sapiens,"IGF2;IGF1;FGF23;FGFR2","","R-HSA-109699;R-HSA-2404199;R-HSA-2404193;R-HSA-2404195;R-HSA-2428930;R-HSA-2428926;R-HSA-2404200;R-HSA-5686072;R-HSA-2428922"
R-HSA-3656244,"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,3,3,2.1199915200339198E-4,9606,Homo sapiens,"LUM;PRELP","","R-HSA-3656230;R-HSA-9035949;R-HSA-9035950"
R-HSA-113507,"E2F-enabled inhibition of pre-replication complex formation",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,1,1,7.066638400113066E-5,9606,Homo sapiens,"CCNB1;CDK1","","R-HSA-113638"
R-HSA-3656225,"Defective CHST6 causes MCDC1",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,1,1,7.066638400113066E-5,9606,Homo sapiens,"LUM;PRELP","","R-HSA-3656269"
R-HSA-3656243,"Defective ST3GAL3 causes MCT12 and EIEE15",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,1,1,7.066638400113066E-5,9606,Homo sapiens,"LUM;PRELP","","R-HSA-3656258"
R-HSA-8869496,"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,2,7,4.946646880079147E-4,9606,Homo sapiens,"MYBL2","","R-HSA-8869566;R-HSA-8869549"
R-HSA-159763,"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus",2,9,5.905511811023622E-4,0.07086229389487508,0.5480057913844062,2,9,6.359974560101759E-4,9606,Homo sapiens,"F9;PROZ","","R-HSA-163825;R-HSA-159836"
R-HSA-69273,"Cyclin A/B1/B2 associated events during G2/M transition",4,32,0.002099737532808399,0.0709945717882734,0.5480057913844062,20,25,0.0017666596000282665,9606,Homo sapiens,"CCNB2;CCNB1;CDK1;FOXM1","","R-HSA-170055;R-HSA-170087;R-HSA-4088024;R-HSA-170116;R-HSA-170084;R-HSA-170088;R-HSA-170153;R-HSA-170057;R-HSA-170126;R-HSA-170158;R-HSA-170156;R-HSA-170131;R-HSA-170161;R-HSA-4088141;R-HSA-170070;R-HSA-170072;R-HSA-69754;R-HSA-69756;R-HSA-170076;R-HSA-170044"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",4,32,0.002099737532808399,0.0709945717882734,0.5480057913844062,3,8,5.653310720090453E-4,9606,Homo sapiens,"GLS2;RBP1;CPLX2","","R-HSA-70609;R-HSA-210426;R-HSA-210430"
R-HSA-211897,"Cytochrome P450 - arranged by substrate type",14,186,0.012204724409448819,0.07114466147533183,0.5480057913844062,33,61,0.004310649424068971,9606,Homo sapiens,"CYP39A1;CYP26A1;CYP2C9;CYP2A7;CYP2A6;CYP2C8;CYP2B6;CYP1A2;CYP4A22;CYP2E1;CYP3A4;CYP8B1","","R-HSA-76416;R-HSA-76354;R-HSA-211910;R-HSA-76426;R-HSA-211983;R-HSA-76496;R-HSA-76434;R-HSA-76373;R-HSA-211991;R-HSA-211988;R-HSA-211924;R-HSA-211929;R-HSA-192157;R-HSA-211873;R-HSA-76453;R-HSA-212007;R-HSA-215526;R-HSA-212005;R-HSA-212004;R-HSA-76456;R-HSA-211882;R-HSA-211881;R-HSA-76397;R-HSA-143468;R-HSA-211948;R-HSA-193709;R-HSA-192178;R-HSA-76466;R-HSA-213175;R-HSA-193845;R-HSA-211962;R-HSA-76475;R-HSA-211966"
R-HSA-2142816,"Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)",3,20,0.0013123359580052493,0.07378005957044143,0.5480057913844062,3,3,2.1199915200339198E-4,9606,Homo sapiens,"CYP2C9;CYP2C8;CYP1A2","","R-HSA-2161795;R-HSA-2161940;R-HSA-2161814"
R-HSA-176412,"Phosphorylation of the APC/C",3,20,0.0013123359580052493,0.07378005957044143,0.5480057913844062,2,2,1.4133276800226132E-4,9606,Homo sapiens,"CCNB1;UBE2C;CDK1","","R-HSA-174119;R-HSA-174132"
R-HSA-5083636,"Defective GALNT12 causes CRCS1",3,20,0.0013123359580052493,0.07378005957044143,0.5480057913844062,1,1,7.066638400113066E-5,9606,Homo sapiens,"MUC5B;MUC3A;MUC6","","R-HSA-5096532"
R-HSA-5083625,"Defective GALNT3 causes HFTC",3,20,0.0013123359580052493,0.07378005957044143,0.5480057913844062,1,1,7.066638400113066E-5,9606,Homo sapiens,"MUC5B;MUC3A;MUC6","","R-HSA-5096537"
R-HSA-69278,"Cell Cycle, Mitotic",37,596,0.03910761154855643,0.07402447212505592,0.5480057913844062,176,352,0.024874567168397994,9606,Homo sapiens,"TOP2A;CDCA5;CDCA8;NCAPG;BUB1B;HMMR;FOXM1;AURKB;AURKA;CDC20;CCNB2;CCNB1;PTTG1;E2F1;MYBL2;NEK2;HIST1H3H;RRM2;HIST1H2AI;UBE2C;CDKN2A;CENPF;CDK1;BIRC5;FOSB;KIF2C;KIF20A;HIST1H4E","","R-HSA-375302;R-HSA-8961934;R-HSA-8961678;R-HSA-8961920;R-HSA-8961665;R-HSA-174088;R-HSA-8964482;R-HSA-2294574;R-HSA-2990882;R-HSA-8961671;R-HSA-8961688;R-HSA-8961946;R-HSA-2520883;R-HSA-2294580;R-HSA-8853405;R-HSA-174104;R-HSA-174105;R-HSA-188191;R-HSA-2294590;R-HSA-8961961;R-HSA-380455;R-HSA-187937;R-HSA-174119;R-HSA-2172678;R-HSA-174122;R-HSA-9018017;R-HSA-8961952;R-HSA-8964513;R-HSA-174120;R-HSA-9686969;R-HSA-174121;R-HSA-8961699;R-HSA-8853419;R-HSA-176942;R-HSA-2984220;R-HSA-156723;R-HSA-2466068;R-HSA-8853429;R-HSA-68914;R-HSA-68917;R-HSA-187959;R-HSA-68916;R-HSA-2172183;R-HSA-174132;R-HSA-8961982;R-HSA-2301205;R-HSA-174139;R-HSA-8964531;R-HSA-8961972;R-HSA-170044;R-HSA-2245218;R-HSA-182594;R-HSA-174144;R-HSA-8853444;R-HSA-170055;R-HSA-4088441;R-HSA-4088439;R-HSA-170057;R-HSA-174159;R-HSA-8964550;R-HSA-174157;R-HSA-8961991;R-HSA-170070;R-HSA-9686980;R-HSA-380508;R-HSA-174171;R-HSA-8964561;R-HSA-170072;R-HSA-174174;R-HSA-4088162;R-HSA-170076;R-HSA-8964567;R-HSA-2430533;R-HSA-9648114;R-HSA-68960;R-HSA-170087;R-HSA-4088152;R-HSA-170084;R-HSA-8978926;R-HSA-170088;R-HSA-2294600;R-HSA-141423;R-HSA-174195;R-HSA-9624800;R-HSA-2484822;R-HSA-380278;R-HSA-4088141;R-HSA-380272;R-HSA-141429;R-HSA-174202;R-HSA-4088134;R-HSA-174203;R-HSA-69754;R-HSA-4088130;R-HSA-69756;R-HSA-380283;R-HSA-141437;R-HSA-8853496;R-HSA-8962039;R-HSA-2514854;R-HSA-380294;R-HSA-174209;R-HSA-170116;R-HSA-380303;R-HSA-1638803;R-HSA-8962050;R-HSA-170126;R-HSA-174227;R-HSA-170131;R-HSA-380311;R-HSA-174224;R-HSA-69015;R-HSA-380316;R-HSA-174235;R-HSA-2468287;R-HSA-2473151;R-HSA-8854044;R-HSA-174238;R-HSA-8854041;R-HSA-174251;R-HSA-170153;R-HSA-170158;R-HSA-5244669;R-HSA-174255;R-HSA-170156;R-HSA-170161;R-HSA-4086410;R-HSA-8961840;R-HSA-188345;R-HSA-1638821;R-HSA-8961846;R-HSA-2288097;R-HSA-2467809;R-HSA-5195402;R-HSA-2467811;R-HSA-4088309;R-HSA-4088306;R-HSA-4088307;R-HSA-4088305;R-HSA-8961863;R-HSA-8941895;R-HSA-179410;R-HSA-188371;R-HSA-2529015;R-HSA-3000319;R-HSA-4088298;R-HSA-8852306;R-HSA-4088299;R-HSA-2574845;R-HSA-2529020;R-HSA-8961874;R-HSA-3000310;R-HSA-179417;R-HSA-8961619;R-HSA-8961620;R-HSA-2574840;R-HSA-179421;R-HSA-2468293;R-HSA-4088024;R-HSA-113638;R-HSA-174058;R-HSA-8961632;R-HSA-8961888;R-HSA-113643;R-HSA-174057;R-HSA-2468041;R-HSA-8961636;R-HSA-8961895;R-HSA-2467798;R-HSA-8961915;R-HSA-8964475;R-HSA-174070;R-HSA-2467794;R-HSA-8961651;R-HSA-8961907;R-HSA-174079"
R-HSA-176409,"APC/C:Cdc20 mediated degradation of mitotic proteins",7,76,0.0049868766404199474,0.07828654162634374,0.5480057913844062,13,13,9.186629920146986E-4,9606,Homo sapiens,"CDC20;CCNB1;PTTG1;UBE2C;CDK1;BUB1B;NEK2","","R-HSA-174144;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",7,77,0.00505249343832021,0.08249626346977323,0.5517391558588198,15,15,0.00105999576001696,9606,Homo sapiens,"CDC20;CCNB1;PTTG1;UBE2C;CDK1;BUB1B;NEK2","","R-HSA-174144;R-HSA-174119;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174132;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-141405,"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components",3,21,0.0013779527559055118,0.08254308869621152,0.5517391558588198,3,3,2.1199915200339198E-4,9606,Homo sapiens,"CDC20;UBE2C;BUB1B","","R-HSA-141429;R-HSA-141423;R-HSA-141437"
R-HSA-141430,"Inactivation of APC/C via direct inhibition of the APC/C complex",3,21,0.0013779527559055118,0.08254308869621152,0.5517391558588198,2,2,1.4133276800226132E-4,9606,Homo sapiens,"CDC20;UBE2C;BUB1B","","R-HSA-141423;R-HSA-141437"
R-HSA-5083632,"Defective C1GALT1C1 causes TNPS",3,21,0.0013779527559055118,0.08254308869621152,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"MUC5B;MUC3A;MUC6","","R-HSA-6785524"
R-HSA-9632974,"NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ",2,10,6.561679790026247E-4,0.08482902339621035,0.5517391558588198,2,2,1.4133276800226132E-4,9606,Homo sapiens,"PCK1","","R-HSA-9028524;R-HSA-9605051"
R-HSA-159782,"Removal of aminoterminal propeptides from gamma-carboxylated proteins",2,10,6.561679790026247E-4,0.08482902339621035,0.5517391558588198,2,9,6.359974560101759E-4,9606,Homo sapiens,"F9;PROZ","","R-HSA-163798;R-HSA-159796"
R-HSA-8853884,"Transcriptional Regulation by VENTX",5,48,0.0031496062992125984,0.08519500299651406,0.5517391558588198,5,13,9.186629920146986E-4,9606,Homo sapiens,"CDKN2A;UBE2C","","R-HSA-8853921;R-HSA-8853920;R-HSA-3209114;R-HSA-3790130;R-HSA-3209151"
R-HSA-3214815,"HDACs deacetylate histones",6,63,0.004133858267716535,0.08741707780486863,0.5517391558588198,5,5,3.5333192000565333E-4,9606,Homo sapiens,"HIST1H2AI;RBP1;HIST1H3H;HIST1H4E","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-9679787;R-HSA-3769447"
R-HSA-5423646,"Aflatoxin activation and detoxification",5,49,0.003215223097112861,0.09098651185713447,0.5517391558588198,6,18,0.0012719949120203519,9606,Homo sapiens,"GGT5;AKR7A3;CYP1A2;CYP3A4","","R-HSA-5433072;R-HSA-5423664;R-HSA-5423637;R-HSA-5423672;R-HSA-156526;R-HSA-5423678"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",10,127,0.008333333333333333,0.0919175560043225,0.5517391558588198,14,14,9.893293760158293E-4,9606,Homo sapiens,"IGFBP3;IGF2;GPC3;SPP2;IGF1;IGFALS;FGF23;APOA5;CYR61","","R-HSA-381412;R-HSA-381543;R-HSA-381446;R-HSA-381537;R-HSA-8952289;R-HSA-381487;R-HSA-381518;R-HSA-381545;R-HSA-381461;R-HSA-381500;R-HSA-381503;R-HSA-381496;R-HSA-381435;R-HSA-381466"
R-HSA-9632697,"Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9630792"
R-HSA-9645722,"Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9645766"
R-HSA-5657560,"Hereditary fructose intolerance",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"ALDOB","","R-HSA-5656438"
R-HSA-9630791,"Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"CDKN2A","","R-HSA-9630792"
R-HSA-9036092,"Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"OXT","","R-HSA-9035517"
R-HSA-5619058,"Defective SLCO1B3 causes hyperbilirubinemia, Rotor type (HBLRR)",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,1,7.066638400113066E-5,9606,Homo sapiens,"SLCO1B3","","R-HSA-5661198"
R-HSA-9734091,"Drug-mediated inhibition of MET activation",1,2,1.3123359580052493E-4,0.09195652597646997,0.5517391558588198,1,2,1.4133276800226132E-4,9606,Homo sapiens,"HGF","","R-HSA-9735946"
R-HSA-4615885,"SUMOylation of DNA replication proteins",5,50,0.0032808398950131233,0.09697579502927933,0.581854770175676,5,8,5.653310720090453E-4,9606,Homo sapiens,"TOP2A;BIRC5;CDCA8;AURKB;AURKA","","R-HSA-4641350;R-HSA-5228525;R-HSA-4641342;R-HSA-4655404;R-HSA-4655355"
R-HSA-193634,"Axonal growth inhibition (RHOA activation)",2,11,7.217847769028871E-4,0.09954116350883424,0.5972469810530054,5,6,4.2399830400678397E-4,9606,Homo sapiens,"NGFR;OMG","","R-HSA-9012761;R-HSA-193696;R-HSA-193655;R-HSA-209573;R-HSA-193636"
R-HSA-8963676,"Intestinal absorption",2,11,7.217847769028871E-4,0.09954116350883424,0.5972469810530054,4,6,4.2399830400678397E-4,9606,Homo sapiens,"RSC1A1;NPC1L1","","R-HSA-8932955;R-HSA-265456;R-HSA-265443;R-HSA-265545"
R-HSA-390696,"Adrenoceptors",2,11,7.217847769028871E-4,0.09954116350883424,0.5972469810530054,3,12,8.479966080135679E-4,9606,Homo sapiens,"ADRA1A","","R-HSA-390641;R-HSA-9617370;R-HSA-9623384"
R-HSA-2142670,"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)",3,23,0.0015091863517060367,0.10131738803041923,0.6079043281825154,2,3,2.1199915200339198E-4,9606,Homo sapiens,"CYP2C9;CYP2C8;CYP1A2","","R-HSA-2161890;R-HSA-2161899"
R-HSA-1226099,"Signaling by FGFR in disease",7,82,0.005380577427821522,0.10544780690075695,0.6326868414045417,52,99,0.006995972016111935,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-2029983;R-HSA-2023455;R-HSA-2023451;R-HSA-5655262;R-HSA-5655263;R-HSA-5654748;R-HSA-5655233;R-HSA-5655247;R-HSA-5655244;R-HSA-5655245;R-HSA-5655243;R-HSA-2067713;R-HSA-5655240;R-HSA-5655241;R-HSA-5655285;R-HSA-5655295;R-HSA-5655290;R-HSA-5655289;R-HSA-5655270;R-HSA-5655268;R-HSA-5655269;R-HSA-2012074;R-HSA-5655266;R-HSA-2029992;R-HSA-2012073;R-HSA-5655278;R-HSA-2029988;R-HSA-2029989;R-HSA-5655277;R-HSA-2029984;R-HSA-8853319;R-HSA-5655315;R-HSA-8853313;R-HSA-5655326;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-8853320;R-HSA-2033488;R-HSA-2033486;R-HSA-5655301;R-HSA-2033479;R-HSA-2033474;R-HSA-2033472;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-2077424;R-HSA-2077420;R-HSA-5655343;R-HSA-8851710;R-HSA-5655339"
R-HSA-2559583,"Cellular Senescence",14,200,0.013123359580052493,0.10965227189428817,0.657913631365729,43,90,0.006359974560101759,9606,Homo sapiens,"HIST1H2AI;CDKN2A;UBE2C;IL1B;ID1;E2F1;HIST1H3H;FOS;HIST1H4E","","R-HSA-3790137;R-HSA-182594;R-HSA-8979082;R-HSA-3790130;R-HSA-3788725;R-HSA-3240765;R-HSA-3788724;R-HSA-3240766;R-HSA-3209151;R-HSA-3229089;R-HSA-3223200;R-HSA-450325;R-HSA-3240295;R-HSA-3785711;R-HSA-3788705;R-HSA-3788708;R-HSA-3229102;R-HSA-6804998;R-HSA-4568740;R-HSA-3240787;R-HSA-6804996;R-HSA-3222546;R-HSA-3229138;R-HSA-4568737;R-HSA-3209109;R-HSA-3209111;R-HSA-3200023;R-HSA-6804879;R-HSA-3209114;R-HSA-3797202;R-HSA-3788745;R-HSA-3222593;R-HSA-450292;R-HSA-3222533;R-HSA-3788748;R-HSA-3797196;R-HSA-3209096;R-HSA-3240777;R-HSA-3209098;R-HSA-9645672;R-HSA-3209165;R-HSA-3240783;R-HSA-3240782"
R-HSA-113510,"E2F mediated regulation of DNA replication",3,24,0.0015748031496062992,0.11128551194307512,0.6618617159239228,2,4,2.8266553600452265E-4,9606,Homo sapiens,"CCNB1;E2F1;CDK1","","R-HSA-113638;R-HSA-113643"
R-HSA-193697,"p75NTR regulates axonogenesis",2,12,7.874015748031496E-4,0.11489777584320371,0.6618617159239228,7,8,5.653310720090453E-4,9606,Homo sapiens,"NGFR;OMG","","R-HSA-9012761;R-HSA-193696;R-HSA-193655;R-HSA-209573;R-HSA-193636;R-HSA-193668;R-HSA-193646"
R-HSA-2855086,"Ficolins bind to repetitive carbohydrate structures on the target cell surface",2,12,7.874015748031496E-4,0.11489777584320371,0.6618617159239228,2,3,2.1199915200339198E-4,9606,Homo sapiens,"FCN2;FCN3","","R-HSA-2855054;R-HSA-2855077"
R-HSA-561048,"Organic anion transport",2,12,7.874015748031496E-4,0.11489777584320371,0.6618617159239228,2,3,2.1199915200339198E-4,9606,Homo sapiens,"SLC22A12;SLC22A11","","R-HSA-561059;R-HSA-561253"
R-HSA-428542,"Regulation of commissural axon pathfinding by SLIT and ROBO",2,12,7.874015748031496E-4,0.11489777584320371,0.6618617159239228,2,5,3.5333192000565333E-4,9606,Homo sapiens,"ROBO1","","R-HSA-373715;R-HSA-428510"
R-HSA-448706,"Interleukin-1 processing",2,12,7.874015748031496E-4,0.11489777584320371,0.6618617159239228,2,5,3.5333192000565333E-4,9606,Homo sapiens,"IL1B","","R-HSA-449058;R-HSA-448703"
