Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2168880,"Scavenging of heme from plasma",66,106,0.006981492458670882,1.1102230246251565E-16,3.9968028886505635E-15,5,12,8.523938059383435E-4,9606,Homo sapiens,"IGHV1-2;HP;IGHV1-46;IGLV8-61;IGLV4-60;JCHAIN;IGLV2-8;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGHA1;IGHA2;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2168883;R-HSA-2168885;R-HSA-2230938;R-HSA-2168889;R-HSA-2203516"
R-HSA-2029485,"Role of phospholipids in phagocytosis",65,129,0.008496344595929657,1.1102230246251565E-16,3.9968028886505635E-15,5,12,8.523938059383435E-4,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268"
R-HSA-166658,"Complement cascade",72,156,0.010274649278798656,1.1102230246251565E-16,3.9968028886505635E-15,30,72,0.005114362835630061,9606,Homo sapiens,"FCN2;FCN3;IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;CFP;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;C6;IGKC;C7;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;C9;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;CFHR3;IGLV2-23;IGKV3-20","","R-HSA-977359;R-HSA-166726;R-HSA-8852481;R-HSA-166792;R-HSA-173705;R-HSA-977605;R-HSA-2855077;R-HSA-173709;R-HSA-174551;R-HSA-977371;R-HSA-173723;R-HSA-173720;R-HSA-2530429;R-HSA-977363;R-HSA-173725;R-HSA-166753;R-HSA-166817;R-HSA-8852580;R-HSA-2855054;R-HSA-2530445;R-HSA-8851436;R-HSA-8852266;R-HSA-981728;R-HSA-173680;R-HSA-2530453;R-HSA-9021306;R-HSA-173754;R-HSA-173626;R-HSA-981621;R-HSA-173631"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",65,193,0.01271158532569321,1.1102230246251565E-16,3.9968028886505635E-15,17,42,0.0029833783207842022,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2197697;R-HSA-2029467;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-1861621;R-HSA-2029268;R-HSA-2029458;R-HSA-2029459;R-HSA-2029457;R-HSA-2029455;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-2029476"
R-HSA-977606,"Regulation of Complement cascade",70,139,0.009154975959955214,1.1102230246251565E-16,3.9968028886505635E-15,14,42,0.0029833783207842022,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;CFP;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;C6;IGKC;C7;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;C9;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;CFHR3;IGLV2-23;IGKV3-20","","R-HSA-977359;R-HSA-8852580;R-HSA-8852481;R-HSA-2530445;R-HSA-977605;R-HSA-8851436;R-HSA-8852266;R-HSA-981728;R-HSA-2530453;R-HSA-9021306;R-HSA-977371;R-HSA-981621;R-HSA-2530429;R-HSA-977363"
R-HSA-983705,"Signaling by the B Cell Receptor (BCR)",49,189,0.012448132780082987,1.1102230246251565E-16,3.9968028886505635E-15,14,45,0.003196476772268788,9606,Homo sapiens,"IGHM;IGHV1-2;IGHV1-46;IGLV2-8;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-9606162;R-HSA-9606163;R-HSA-5690740;R-HSA-1112666;R-HSA-9691421;R-HSA-983709;R-HSA-983707;R-HSA-9606151;R-HSA-983703;R-HSA-5690702;R-HSA-983700;R-HSA-5690701;R-HSA-9606159;R-HSA-983696"
R-HSA-9662851,"Anti-inflammatory response favouring Leishmania parasite infection",66,193,0.01271158532569321,1.1102230246251565E-16,3.9968028886505635E-15,12,40,0.0028413126864611452,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;ADCY1;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-9664275;R-HSA-9664273;R-HSA-163617;R-HSA-392129;R-HSA-9664278;R-HSA-9664261;R-HSA-111930;R-HSA-9664271;R-HSA-9664270;R-HSA-9664285;R-HSA-9664397;R-HSA-9664268"
R-HSA-9664433,"Leishmania parasite growth and survival",66,193,0.01271158532569321,1.1102230246251565E-16,3.9968028886505635E-15,12,40,0.0028413126864611452,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;ADCY1;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-9664275;R-HSA-9664273;R-HSA-163617;R-HSA-392129;R-HSA-9664278;R-HSA-9664261;R-HSA-111930;R-HSA-9664271;R-HSA-9664270;R-HSA-9664285;R-HSA-9664397;R-HSA-9664268"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",61,107,0.0070473555950734375,1.1102230246251565E-16,3.9968028886505635E-15,2,7,4.972297201307004E-4,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGLV2-8;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2730860;R-HSA-2730884"
R-HSA-2454202,"Fc epsilon receptor (FCERI) signaling",63,235,0.01547783705460054,1.1102230246251565E-16,3.9968028886505635E-15,18,65,0.004617133115499361,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGLV2-8;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;FOS;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;UBE2C;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2730888;R-HSA-9725206;R-HSA-202534;R-HSA-2730860;R-HSA-2454240;R-HSA-2454208;R-HSA-2730851;R-HSA-2730882;R-HSA-2730884;R-HSA-2730886;R-HSA-2730904;R-HSA-450292;R-HSA-2730843;R-HSA-450325;R-HSA-2454192;R-HSA-2730833;R-HSA-9724685;R-HSA-2454239"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",65,158,0.010406375551603767,1.1102230246251565E-16,3.9968028886505635E-15,6,24,0.001704787611876687,9606,Homo sapiens,"IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;IGLV2-18;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;IGKV3-20","","R-HSA-2197697;R-HSA-2029453;R-HSA-2029467;R-HSA-2029451;R-HSA-2029476;R-HSA-2029458"
